location,date,total_cases,total_deaths,DeathPercentage
Asia,2021-12-24,84296471,1251851,1.48505742310375
Asia,2021-12-25,84366991,1252773,1.4849089497573762
Asia,2021-12-26,84434406,1253978,1.4851504965878484
Asia,2021-12-27,84508939,1255025,1.4850795843029103
Asia,2021-12-28,84598402,1256099,1.4847786368352442
Asia,2021-12-29,84699477,1257035,1.4841118794629631
Asia,2021-12-30,84816953,1258343,1.483598449946675
Asia,2021-12-31,84936560,1259591,1.4829785901383337
Asia,2022-01-01,85054535,1260584,1.482089109063967
Asia,2022-01-02,85173899,1261352,1.480913771482975
Asia,2022-01-03,85315769,1262131,1.4793642661768658
Asia,2022-01-04,85505120,1263452,1.4776331522603559
Asia,2022-01-05,85754219,1264511,1.4745758456502298
Asia,2022-01-06,86056061,1265476,1.4705251266380877
Asia,2022-01-07,86374509,1266552,1.4663492906223061
Asia,2022-01-08,86731686,1267767,1.4617114672485438
Asia,2022-01-09,87106090,1268537,1.4563126412860454
Asia,2022-01-10,87510247,1269610,1.4508129545103443
Asia,2022-01-11,87934758,1270962,1.4453465602304836
Asia,2022-01-12,88496900,1272110,1.4374627811821659
Asia,2022-01-13,89017884,1273231,1.4303092174152332
Asia,2022-01-14,89549442,1274022,1.4227023324165438
Asia,2022-01-15,90113040,1275104,1.4150049759724008
Asia,2022-01-16,90619394,1276025,1.4081146912105813
Asia,2022-01-17,91079407,1276793,1.4018459738105233
Asia,2022-01-18,91651311,1278083,1.3945059662048915
Asia,2022-01-19,92499675,1279284,1.3830145889701775
Asia,2022-01-20,93214185,1280690,1.3739217909806323
Asia,2022-01-21,93934032,1281960,1.3647449946575274
Asia,2022-01-22,94615399,1283220,1.3562485742939159
Asia,2022-01-23,95215819,1284277,1.3488063364765051
Asia,2022-01-24,95970736,1285636,1.3396125252181039
Asia,2022-01-25,96679436,1287050,1.3312551802639809
Asia,2022-01-26,97431727,1288412,1.322374178998182
Asia,2022-01-27,98133384,1289811,1.314344769767646
Asia,2022-01-28,98812698,1291517,1.3070354581351478
Asia,2022-01-29,99484363,1293159,1.2998615671892075
Asia,2022-01-30,100161887,1294904,1.2928111068833996
Asia,2022-01-31,100783563,1297042,1.286957874271621
Asia,2022-02-01,101449551,1299603,1.2810337622884107
Asia,2022-02-02,102157461,1301396,1.2739118486901313
Asia,2022-02-03,102846111,1303714,1.2676356814308711
Asia,2022-02-04,103475033,1305802,1.2619488606493123
Asia,2022-02-05,104052382,1307558,1.2566343747901898
Asia,2022-02-06,104636334,1309595,1.2515681216430996
Asia,2022-02-07,105199800,1311936,1.2470898233646832
Asia,2022-02-08,105831518,1314495,1.24206382450264
Asia,2022-02-09,106467383,1316974,1.2369741444663855
Asia,2022-02-10,107069803,1318948,1.2318580617917079
Asia,2022-02-11,107646087,1321031,1.2271983467452932
Asia,2022-02-12,108157445,1322930,1.2231520446881858
Asia,2022-02-13,108656435,1324458,1.2189411515295896
Asia,2022-02-14,109141219,1326356,1.2152658841019544
Asia,2022-02-15,109724159,1328326,1.2106048586802109
Asia,2022-02-16,110318991,1330344,1.2059066058716943
Asia,2022-02-17,110926475,1332522,1.201265973700147
Asia,2022-02-18,111489792,1334365,1.1968494837626031
Asia,2022-02-19,112044646,1336573,1.1928932329350213
Asia,2022-02-20,112545419,1338270,1.1890932673145942
Asia,2022-02-21,113029807,1340028,1.1855527630866431
Asia,2022-02-22,113651325,1342025,1.180826532378747
Asia,2022-02-23,114309824,1344133,1.1758683138205166
Asia,2022-02-24,114912713,1346275,1.1715631498492252
Asia,2022-02-25,115500914,1348193,1.1672574296684786
Asia,2022-02-26,116143474,1350038,1.1623881682753867
Asia,2022-02-27,116711659,1351656,1.1581156600644329
Asia,2022-02-28,117295378,1353502,1.1539261163385313
Asia,2022-03-01,117965992,1355515,1.1490726920687446
Asia,2022-03-02,118680295,1357518,1.1438444772992855
Asia,2022-03-03,119472344,1359409,1.1378440854897764
Asia,2022-03-04,120218039,1361652,1.1326519807896718
Asia,2022-03-05,120936824,1363476,1.1274283174494477
Asia,2022-03-06,121590591,1365151,1.1227439465279021
Asia,2022-03-07,122186368,1366906,1.1187058117645334
Asia,2022-03-08,122973502,1368794,1.1130804423216312
Asia,2022-03-09,123839919,1370757,1.1068781464561519
Asia,2022-03-10,124595258,1372719,1.1017425719364056
Asia,2022-03-11,125392567,1374511,1.0961662504285441
Asia,2022-03-12,126402567,1376165,1.0887160226738115
Asia,2022-03-13,127116255,1377726,1.0838314895290142
Asia,2022-03-14,127943295,1379487,1.078201870602129
Asia,2022-03-15,128729340,1381081,1.0728564288452034
Asia,2022-03-16,129830069,1382896,1.0651584880541041
Asia,2022-03-17,130787306,1384704,1.0587449518992309
Asia,2022-03-18,131545142,1386316,1.0538709213602127
Asia,2022-03-19,132474573,1387816,1.0476093400957782
Asia,2022-03-20,133002372,1389308,1.0445738516603298
Asia,2022-03-21,133635529,1390636,1.0406184720531917
Asia,2022-03-22,134526816,1391930,1.0346859023259718
Asia,2022-03-23,135226268,1393637,1.0305963631267261
Asia,2022-03-24,135851289,1395170,1.0269832625585171
Asia,2022-03-25,136510370,1400314,1.0257931320528983
Asia,2022-03-26,137136231,1401367,1.0218794769122683
Asia,2022-03-27,137562800,1402574,1.0195881444692898
Asia,2022-03-28,138310654,1403701,1.0148900026168628
Asia,2022-03-29,139006636,1404867,1.0106474341268139
Asia,2022-03-30,139571658,1406017,1.0073800226690723
Asia,2022-03-31,140105182,1407170,1.0043668477587075
Asia,2022-04-01,140606455,1408193,1.0015137640729226
Asia,2022-04-02,141046575,1409097,0.99902957586882213
Asia,2022-04-03,141412714,1409772,0.99692026277071522
Asia,2022-04-04,141844394,1410528,0.99441927891771309
Asia,2022-04-05,142337608,1411640,0.99175475816623249
Asia,2022-04-06,142772760,1412566,0.989380607337142
Asia,2022-04-07,143223081,1413610,0.98699873660726511
Asia,2022-04-08,143621589,1414545,0.98491111945572474
Asia,2022-04-09,143962387,1415371,0.9831533287927493
Asia,2022-04-10,144214785,1416061,0.9819111126504817
Asia,2022-04-11,144599038,1416640,0.979702230107506
Asia,2022-04-12,144952152,1417243,0.9777316034604302
Asia,2022-04-13,145295110,1418181,0.9760693253888586
Asia,2022-04-14,145564091,1418765,0.97466689088863268
Asia,2022-04-15,145871390,1419452,0.97308457813420435
Asia,2022-04-16,146105138,1419982,0.9718905299552163
Asia,2022-04-17,146274234,1420647,0.97122163018813
Asia,2022-04-18,146527684,1421106,0.96985495246072406
Asia,2022-04-19,146763531,1421661,0.96867456807100127
Asia,2022-04-20,146982014,1422143,0.96756260259163418
Asia,2022-04-21,147209658,1422826,0.96653033457899884
Asia,2022-04-22,147403438,1423367,0.96562673117570019
Asia,2022-04-23,147594892,1423847,0.964699374555591
Asia,2022-04-24,147739904,1424292,0.96405369262998841
Asia,2022-04-25,147908541,1424638,0.96318846117209689
Asia,2022-04-26,148134794,1426669,0.96308838826886267
Asia,2022-04-27,148244794,1427059,0.96263683971256364
Asia,2022-04-28,148454437,1427721,0.96172336027922145
Asia,2022-04-29,148597239,1428187,0.96111274315130446
Asia,2022-04-30,148715331,1428635,0.96065078858614783
Asia,2022-05-01,148813609,1429021,0.96027575004917731
Asia,2022-05-02,148921936,1429295,0.95976122684840737
Asia,2022-05-03,149072332,1429627,0.95901565422616464
Asia,2022-05-04,149197723,1429955,0.95842950632698332
Asia,2022-05-05,149310956,1430220,0.95788014377190112
Asia,2022-05-06,149438786,1430515,0.957258177940498
Asia,2022-05-07,149549207,1430764,0.95671787814963127
Asia,2022-05-08,149641360,1430970,0.95626636913751639
Asia,2022-05-09,149878792,1431224,0.9549209603984532
Asia,2022-05-10,150045854,1431468,0.95402036233536991
Asia,2022-05-11,150215127,1431712,0.95310773861010689
Asia,2022-05-12,150389262,1431965,0.95217236985975762
Asia,2022-05-13,150488954,1432169,0.95167715764706562
Asia,2022-05-14,150707091,1432435,0.95047617898749037
Asia,2022-05-15,150847852,1432683,0.94975366304851316
Asia,2022-05-16,150987006,1432866,0.94899954503369655
Asia,2022-05-17,151140823,1433094,0.948184594707414
Asia,2022-05-18,151325415,1433331,0.9471845823122309
Asia,2022-05-19,151505665,1433587,0.9462266641976721
Asia,2022-05-20,151675205,1433808,0.94531469398706269
Asia,2022-05-21,151837664,1434087,0.94448700159138377
Asia,2022-05-22,151962508,1434176,0.94376963033539829
Asia,2022-05-23,152108324,1434471,0.94305884272316354
Asia,2022-05-24,152269295,1434670,0.9421925805856
Asia,2022-05-25,152434732,1434911,0.94132812199256533
Asia,2022-05-26,152586539,1435178,0.940566585627845
Asia,2022-05-27,152742110,1435471,0.93980042569792965
Asia,2022-05-28,152881422,1435767,0.93913765401789617
Asia,2022-05-29,153002204,1435971,0.93852961752106534
Asia,2022-05-30,153110293,1436206,0.93802054183254691
Asia,2022-05-31,153248765,1436416,0.93731000050799751
Asia,2022-06-01,153394043,1436639,0.93656766058379459
Asia,2022-06-02,153524854,1436889,0.93593249728802874
Asia,2022-06-03,153649934,1437143,0.93533590453738824
Asia,2022-06-04,153762743,1437258,0.93472448003870479
Asia,2022-06-05,153874495,1437640,0.93429388671592384
Asia,2022-06-06,153962060,1437892,0.93392618934820693
Asia,2022-06-07,154100508,1438112,0.9332298891577957
Asia,2022-06-08,154237718,1438357,0.93255853279675727
Asia,2022-06-09,154364077,1438674,0.93200051978414644
Asia,2022-06-10,154487046,1438968,0.93144897080885347
Asia,2022-06-11,154618441,1439272,0.93085403700325764
Asia,2022-06-12,154712257,1439510,0.93044341018178023
Asia,2022-06-13,154803660,1439685,0.93000708122792441
Asia,2022-06-14,154938571,1439923,0.92935089739532972
Asia,2022-06-15,155070097,1440152,0.9287103238221357
Asia,2022-06-16,155190635,1440767,0.92838527273246874
Asia,2022-06-17,155313208,1441016,0.9278129133743731
Asia,2022-06-18,155425265,1441300,0.92732671229481256
Asia,2022-06-19,155530244,1441550,0.9268615305457889
Asia,2022-06-20,155625921,1441784,0.92644206744967628
Asia,2022-06-21,155753453,1441990,0.92581575061453059
Asia,2022-06-22,155881616,1442274,0.92523675145887629
Asia,2022-06-23,156006052,1442523,0.92465835876674829
Asia,2022-06-24,156129277,1442783,0.92409510101042736
Asia,2022-06-25,156234879,1443008,0.92361450223928543
Asia,2022-06-26,156344885,1443243,0.92311494552572027
Asia,2022-06-27,156461175,1443451,0.922561779304035
Asia,2022-06-28,156595839,1443755,0.92196255610597666
Asia,2022-06-29,156761553,1443982,0.92113274738991646
Asia,2022-06-30,156900137,1444197,0.92045617525496493
Asia,2022-07-01,157029691,1444424,0.91984133115310018
Asia,2022-07-02,157153717,1444646,0.919256653662223
Asia,2022-07-03,157270143,1444827,0.91869122291063232
Asia,2022-07-04,157448533,1445040,0.91778562331857361
Asia,2022-07-05,157613494,1445259,0.91696400055695737
Asia,2022-07-06,157784348,1445544,0.916151708533219
Asia,2022-07-07,157954547,1445787,0.91531837953357564
Asia,2022-07-08,158123563,1446081,0.914525939438893
Asia,2022-07-09,158284467,1446294,0.91373084637546909
Asia,2022-07-10,158440492,1446482,0.912949702276865
Asia,2022-07-11,158593216,1446701,0.91220862814207626
Asia,2022-07-12,158802915,1446943,0.91115644823018516
Asia,2022-07-13,159163976,1447180,0.90923840706266346
Asia,2022-07-14,159410937,1447443,0.90799478833751535
Asia,2022-07-15,159659850,1447718,0.90675144690415288
Asia,2022-07-16,159902574,1447951,0.9055207579085
Asia,2022-07-17,160130225,1448243,0.90441576535597812
Asia,2022-07-18,160383358,1448440,0.903111156956821
Asia,2022-07-19,160638844,1448671,0.90181861617480275
Asia,2022-07-20,161198594,1449006,0.89889493701167145
Asia,2022-07-21,161575173,1449358,0.89701776150968437
Asia,2022-07-22,161949271,1449725,0.89517229132819
Asia,2022-07-23,162311460,1450090,0.89339964041972153
Asia,2022-07-24,162613320,1450363,0.89190910068129725
Asia,2022-07-25,162934777,1450630,0.89031330616422055
Asia,2022-07-26,163356587,1451088,0.888294758508881
Asia,2022-07-27,163774877,1451461,0.886253756734618
Asia,2022-07-28,164205192,1451869,0.88417971582774313
Asia,2022-07-29,164973528,1452443,0.88040973458481164
Asia,2022-07-30,165353974,1452795,0.87859696677141852
Asia,2022-07-31,165686288,1453122,0.87703214160969079
Asia,2022-08-01,166020560,1453466,0.87547349557187371
Asia,2022-08-02,166467902,1453949,0.87341101950092459
Asia,2022-08-03,166935365,1454425,0.87125037885171908
Asia,2022-08-04,167791911,1454958,0.86712046565820444
Asia,2022-08-05,168228781,1455446,0.86515873880106153
Asia,2022-08-06,169201662,1456215,0.86063870932898989
Asia,2022-08-07,169527586,1456592,0.85920647746379164
Asia,2022-08-08,169918070,1457084,0.85752151021960177
Asia,2022-08-09,170368800,1457665,0.8555938646043173
Asia,2022-08-10,170842175,1458269,0.85357670024980659
Asia,2022-08-11,171311368,1458854,0.85158038081862719
Asia,2022-08-12,171696798,1459418,0.84999721427536468
Asia,2022-08-13,172075902,1460007,0.84846685853780979
Asia,2022-08-14,172393995,1460485,0.84717858066923957
Asia,2022-08-15,172923562,1461390,0.84510750478295149
Asia,2022-08-16,173495078,1462358,0.8428815484898079
Asia,2022-08-17,173986084,1463034,0.8408913899113909
Asia,2022-08-18,174474828,1463690,0.838911845782132
Asia,2022-08-19,174941033,1464328,0.83704090166199019
Europe,2020-01-23,,,
Europe,2020-01-24,2,,
Europe,2020-01-25,3,,
Europe,2020-01-26,3,,
Europe,2020-01-27,4,,
Europe,2020-01-28,8,,
Europe,2020-01-29,10,,
Europe,2020-01-30,10,,
Europe,2020-01-31,17,,
Europe,2020-02-01,23,,
Europe,2020-02-02,25,,
Europe,2020-02-03,33,,
Europe,2020-02-04,34,,
Europe,2020-02-05,35,,
Europe,2020-02-06,35,,
Europe,2020-02-07,37,,
Europe,2020-02-08,46,,
Europe,2020-02-09,49,,
Europe,2020-02-10,49,,
Europe,2020-02-11,53,,
Europe,2020-02-12,54,,
Europe,2020-02-13,55,,
Europe,2020-02-14,56,,
Europe,2020-02-15,57,1,1.7543859649122806
Europe,2020-02-16,57,1,1.7543859649122806
Europe,2020-02-17,58,1,1.7241379310344827
Europe,2020-02-18,58,1,1.7241379310344827
Europe,2020-02-19,59,1,1.6949152542372881
Europe,2020-02-20,61,1,1.639344262295082
Europe,2020-02-21,79,2,2.5316455696202533
Europe,2020-02-22,121,3,2.4793388429752068
Europe,2020-02-23,220,4,1.8181818181818181
Europe,2020-02-24,296,8,2.7027027027027026
Europe,2020-02-25,403,11,2.7295285359801489
Europe,2020-02-26,560,14,2.5
Europe,2020-02-27,809,19,2.3485784919653896
Europe,2020-02-28,1143,23,2.0122484689413822
Europe,2020-02-29,1495,32,2.1404682274247491
Europe,2020-03-01,2251,37,1.6437139049311416
Europe,2020-03-02,2811,56,1.9921736036997508
Europe,2020-03-03,3515,85,2.4182076813655762
Europe,2020-03-04,4538,114,2.51211987659762
Europe,2020-03-05,5857,159,2.7147003585453304
Europe,2020-03-06,7644,215,2.8126635269492413
Europe,2020-03-07,9832,265,2.6952807160292922
Europe,2020-03-08,12261,411,3.3520919990212872
Europe,2020-03-09,15545,528,3.3965905435831458
Europe,2020-03-10,18878,721,3.8192605148850514
Europe,2020-03-11,24126,962,3.9873994860316668
Europe,2020-03-12,28957,1161,4.0093932382498183
Europe,2020-03-13,39299,1533,3.9008626173693988
Europe,2020-03-14,47208,1825,3.865870191492967
Europe,2020-03-15,55959,2327,4.1584016869493734
Europe,2020-03-16,66736,2829,4.2390913450011984
Europe,2020-03-17,77404,3430,4.4312955402821563
Europe,2020-03-18,89384,4076,4.5601002416539878
Europe,2020-03-19,108680,4919,4.5261317629738684
Europe,2020-03-20,127701,6101,4.777566346387264
Europe,2020-03-21,149631,7535,5.0357212075037925
Europe,2020-03-22,168983,8841,5.2318872312599494
Europe,2020-03-23,195161,10417,5.3376443039336756
Europe,2020-03-24,220248,12265,5.5687225309650934
Europe,2020-03-25,251581,14503,5.7647437604588587
Europe,2020-03-26,285304,16786,5.8835487760423968
Europe,2020-03-27,320086,19438,6.0727429503320982
Europe,2020-03-28,356604,22222,6.2315621810187212
Europe,2020-03-29,386359,24790,6.4163122898651253
Europe,2020-03-30,418558,27785,6.638267575819838
Europe,2020-03-31,455186,31019,6.814576898235007
Europe,2020-04-01,491879,35296,7.1757485072548324
Europe,2020-04-02,527308,39069,7.4091422849643847
Europe,2020-04-03,565232,43299,7.6603943159622947
Europe,2020-04-04,579336,46992,8.1113550685612488
Europe,2020-04-05,607591,50055,8.238272127138158
